age,year,brandname_tradename,cost_type,price.2023
#REF!,2009,recombivaxhb,private,76.89912274
#REF!,2010,recombivaxhb,private,76.72872639
#REF!,2011,recombivaxhb,private,75.35151441
#REF!,2012,recombivaxhb,private,71.66225752
#REF!,2013,recombivaxhb,private,70.78131377
#REF!,2014,recombivaxhb,private,69.89211591
#REF!,2015,recombivaxhb,private,70.57403938
#REF!,2016,recombivaxhb,private,69.51970303
#REF!,2017,recombivaxhb,private,67.51975588
#REF!,2018,recombivaxhb,private,68.65927325
#REF!,2019,recombivaxhb,private,67.46840112
#REF!,2020,recombivaxhb,private,65.80460718
#REF!,2021,recombivaxhb,private,63.94960879
#REF!,2022,recombivaxhb,private,63.6984507
#REF!,2023,recombivaxhb,private,64.83912637
#REF!,2001,recombivaxhb,cdc,14.8505113
#REF!,2002,recombivaxhb,cdc,21.51885532
#REF!,2003,recombivaxhb,cdc,17.97455227
#REF!,2004,recombivaxhb,cdc,16.70604968
#REF!,2005,recombivaxhb,cdc,13.39995133
#REF!,2006,recombivaxhb,cdc,18.7175862
#REF!,2007,recombivaxhb,cdc,20.73270583
#REF!,2008,recombivaxhb,cdc,26.80278597
#REF!,2009,recombivaxhb,cdc,14.5571409
#REF!,2010,recombivaxhb,cdc,12.7648335
#REF!,2011,recombivaxhb,cdc,12.84849619
#REF!,2012,recombivaxhb,cdc,12.91246292
#REF!,2013,recombivaxhb,cdc,13.15307118
#REF!,2014,recombivaxhb,cdc,13.0446377
#REF!,2015,recombivaxhb,cdc,13.57031931
#REF!,2016,recombivaxhb,cdc,14.0984267
#REF!,2017,recombivaxhb,cdc,14.05193
#REF!,2018,recombivaxhb,cdc,13.7946596
#REF!,2019,recombivaxhb,cdc,13.55539585
#REF!,2020,recombivaxhb,cdc,13.40653321
#REF!,2021,recombivaxhb,cdc,13.45823926
#REF!,2022,recombivaxhb,cdc,13.68342347
#REF!,2023,recombivaxhb,cdc,13.83604396
#REF!,2001,recombivaxhb,private,34.16764664
#REF!,2002,recombivaxhb,private,34.42663287
#REF!,2003,recombivaxhb,private,35.4815916
#REF!,2004,recombivaxhb,private,42.33409062
#REF!,2005,recombivaxhb,private,34.46041707
#REF!,2006,recombivaxhb,private,46.88894853
#REF!,2007,recombivaxhb,private,50.56165941
#REF!,2008,recombivaxhb,private,65.1101189
#REF!,2009,recombivaxhb,private,34.24506724
#REF!,2010,recombivaxhb,private,29.07720438
#REF!,2011,recombivaxhb,private,28.55529458
#REF!,2012,recombivaxhb,private,28.04900186
#REF!,2013,recombivaxhb,private,27.78017752
#REF!,2014,recombivaxhb,private,27.43580987
#REF!,2015,recombivaxhb,private,27.21872634
#REF!,2016,recombivaxhb,private,26.89155593
#REF!,2017,recombivaxhb,private,26.79398485
#REF!,2018,recombivaxhb,private,26.86033313
#REF!,2019,recombivaxhb,private,26.39444964
#REF!,2020,recombivaxhb,private,25.74355345
#REF!,2021,recombivaxhb,private,25.87804437
#REF!,2022,recombivaxhb,private,26.24842528
#REF!,2023,recombivaxhb,private,26.28412637
#REF!,2008,rotarix,cdc,108.5637028
#REF!,2009,rotarix,cdc,106.6364625
#REF!,2010,rotarix,cdc,104.8026488
#REF!,2011,rotarix,cdc,108.1965278
#REF!,2012,rotarix,cdc,109.4657968
#REF!,2013,rotarix,cdc,109.5654597
#REF!,2014,rotarix,cdc,106.372128
#REF!,2015,rotarix,cdc,99.71828209
#REF!,2016,rotarix,cdc,100.0626055
#REF!,2017,rotarix,cdc,102.7769434
#REF!,2018,rotarix,cdc,103.6337206
#REF!,2019,rotarix,cdc,103.8531278
#REF!,2020,rotarix,cdc,104.0528633
#REF!,2021,rotarix,cdc,103.3770872
#REF!,2022,rotarix,cdc,103.7139043
#REF!,2023,rotarix,cdc,104.6998791
#REF!,2008,rotarix,private,135.2921524
#REF!,2009,rotarix,private,131.7070451
#REF!,2010,rotarix,private,128.4660969
#REF!,2011,rotarix,private,126.1602455
#REF!,2012,rotarix,private,128.5445524
#REF!,2013,rotarix,private,127.0960513
#REF!,2014,rotarix,private,125.6726195
#REF!,2015,rotarix,private,124.9644558
#REF!,2016,rotarix,private,126.2801731
#REF!,2017,rotarix,private,125.3783548
#REF!,2018,rotarix,private,129.5869806
#REF!,2019,rotarix,private,132.341016
#REF!,2020,rotarix,private,131.6155515
#REF!,2021,rotarix,private,132.4756905
#REF!,2022,rotarix,private,132.4920381
#REF!,2023,rotarix,private,134.3896868
#REF!,2006,rotateq,cdc,73.09774004
#REF!,2007,rotateq,cdc,72.9989737
#REF!,2008,rotateq,cdc,73.42581787
#REF!,2009,rotateq,cdc,73.49895587
#REF!,2010,rotateq,cdc,73.52056538
#REF!,2011,rotateq,cdc,73.37874824
#REF!,2012,rotateq,cdc,73.8089634
#REF!,2013,rotateq,cdc,75.56344871
#REF!,2014,rotateq,cdc,75.42499259
#REF!,2015,rotateq,cdc,74.99978037
#REF!,2016,rotateq,cdc,76.34015511
#REF!,2017,rotateq,cdc,78.20558767
#REF!,2018,rotateq,cdc,78.67583773
#REF!,2019,rotateq,cdc,77.68454091
#REF!,2020,rotateq,cdc,76.88938358
#REF!,2021,rotateq,cdc,77.32588816
#REF!,2022,rotateq,cdc,77.93556982
#REF!,2023,rotateq,cdc,78.67379121
#REF!,2006,rotateq,private,88.91215495
#REF!,2007,rotateq,private,88.7756793
#REF!,2008,rotateq,private,89.29738955
#REF!,2009,rotateq,private,89.41944649
#REF!,2010,rotateq,private,87.21907986
#REF!,2011,rotateq,private,85.65357543
#REF!,2012,rotateq,private,87.18317247
#REF!,2013,rotateq,private,89.27424026
#REF!,2014,rotateq,private,88.68310037
#REF!,2015,rotateq,private,88.72042499
#REF!,2016,rotateq,private,91.80869737
#REF!,2017,rotateq,private,93.46840284
#REF!,2018,rotateq,private,92.96254753
#REF!,2019,rotateq,private,91.95168285
#REF!,2020,rotateq,private,90.86238541
#REF!,2021,rotateq,private,91.40715175
#REF!,2022,rotateq,private,92.79675921
#REF!,2023,rotateq,private,93.12512637
#REF!,2018,shingrix,cdc,114.6078264
#REF!,2019,shingrix,cdc,113.0133746
#REF!,2020,shingrix,cdc,109.1063874
#REF!,2021,shingrix,cdc,103.2991966
#REF!,2022,shingrix,cdc,103.7685909
#REF!,2023,shingrix,cdc,112.7725412
#REF!,2018,shingrix,private,157.0123857
#REF!,2019,shingrix,private,156.6161104
#REF!,2020,shingrix,private,162.0886804
#REF!,2021,shingrix,private,168.2905225
#REF!,2022,shingrix,private,170.1656441
#REF!,2023,shingrix,private,182.399467
#REF!,2019,tdvax,cdc,16.90770372
#REF!,2020,tdvax,cdc,17.35728188
#REF!,2021,tdvax,cdc,17.10046691
#REF!,2022,tdvax,cdc,17.21567592
#REF!,2023,tdvax,cdc,17.85414835
#REF!,2019,tdvax,private,27.68606947
#REF!,2020,tdvax,private,27.61117032
#REF!,2021,tdvax,private,27.02973011
#REF!,2022,tdvax,private,27.05932512
#REF!,2023,tdvax,private,27.78348901
#REF!,2019,tdvax,cdc,17.66279099
#REF!,2020,tdvax,cdc,17.48196882
#REF!,2021,tdvax,cdc,17.23130429
#REF!,2022,tdvax,cdc,17.50105574
#REF!,2023,tdvax,cdc,18.22416484
#REF!,2019,tdvax,private,27.68606947
#REF!,2020,tdvax,private,27.61117032
#REF!,2021,tdvax,private,27.02973011
#REF!,2022,tdvax,private,27.38932243
#REF!,2023,tdvax,private,27.78348901
#REF!,2012,tenivac,cdc,16.18569926
#REF!,2013,tenivac,cdc,16.13355482
#REF!,2014,tenivac,cdc,16.42974791
#REF!,2015,tenivac,cdc,16.78189282
#REF!,2016,tenivac,cdc,14.22358222
#REF!,2017,tenivac,cdc,14.02001091
#REF!,2018,tenivac,cdc,13.9785884
#REF!,2019,tenivac,cdc,13.73613446
#REF!,2020,tenivac,cdc,13.39739667
#REF!,2021,tenivac,cdc,13.01973087
#REF!,2022,tenivac,cdc,17.37198704
#REF!,2023,tenivac,cdc,21.7481044
#REF!,2012,tenivac,private,25.5728052
#REF!,2013,tenivac,private,25.80161094
#REF!,2014,tenivac,private,25.6368842
#REF!,2015,tenivac,private,29.35334965
#REF!,2016,tenivac,private,34.46217684
#REF!,2017,tenivac,private,36.85037981
#REF!,2018,tenivac,private,36.19135491
#REF!,2019,tenivac,private,35.56362797
#REF!,2020,tenivac,private,34.68661669
#REF!,2021,tenivac,private,33.70881862
#REF!,2022,tenivac,private,35.81415753
#REF!,2023,tenivac,private,39.58291484
#REF!,2012,tenivac,cdc,20.52556251
#REF!,2013,tenivac,cdc,20.81550101
#REF!,2014,tenivac,cdc,20.82593499
#REF!,2015,tenivac,cdc,21.74079515
#REF!,2016,tenivac,cdc,22.57197237
#REF!,2017,tenivac,cdc,22.49451233
#REF!,2018,tenivac,cdc,22.38658933
#REF!,2019,tenivac,cdc,22.55847123
#REF!,2020,tenivac,cdc,22.6121377
#REF!,2021,tenivac,cdc,22.58827296
#REF!,2022,tenivac,cdc,22.8299767
#REF!,2023,tenivac,cdc,23.21556593
#REF!,2012,tenivac,private,25.5728052
#REF!,2013,tenivac,private,25.80161094
#REF!,2014,tenivac,private,26.16949029
#REF!,2015,tenivac,private,28.2066778
#REF!,2016,tenivac,private,33.91822593
#REF!,2017,tenivac,private,36.85037981
#REF!,2018,tenivac,private,36.88669548
#REF!,2019,tenivac,private,37.28000291
#REF!,2020,tenivac,private,37.40608183
#REF!,2021,tenivac,private,37.75136984
#REF!,2022,tenivac,private,38.23034795
#REF!,2023,tenivac,private,39.58291484
#REF!,2015,trumenba,cdc,99.94693995
#REF!,2016,trumenba,cdc,99.17332327
#REF!,2017,trumenba,cdc,93.95170863
#REF!,2018,trumenba,cdc,85.02669295
#REF!,2019,trumenba,cdc,88.69693457
#REF!,2020,trumenba,cdc,95.79396589
#REF!,2021,trumenba,cdc,98.51645222
#REF!,2022,trumenba,cdc,101.1722519
#REF!,2023,trumenba,cdc,105.5296429
#REF!,2015,trumenba,private,135.5091013
#REF!,2016,trumenba,private,134.8113589
#REF!,2017,trumenba,private,141.1523461
#REF!,2018,trumenba,private,149.857107
#REF!,2019,trumenba,private,150.9019655
#REF!,2020,trumenba,private,160.1013494
#REF!,2021,trumenba,private,163.5684675
#REF!,2022,trumenba,private,170.5889399
#REF!,2023,trumenba,private,178.3392857
#REF!,2015,trumenba,cdc,112.2768757
#REF!,2016,trumenba,cdc,110.9906974
#REF!,2017,trumenba,cdc,113.8527718
#REF!,2018,trumenba,cdc,116.4672647
#REF!,2019,trumenba,cdc,118.9363971
#REF!,2020,trumenba,cdc,121.4703389
#REF!,2021,trumenba,cdc,123.8387018
#REF!,2022,trumenba,cdc,126.8230591
#REF!,2023,trumenba,cdc,129.5337363
#REF!,2015,trumenba,private,135.7289646
#REF!,2016,trumenba,private,134.8113589
#REF!,2017,trumenba,private,141.1523461
#REF!,2018,trumenba,private,149.857107
#REF!,2019,trumenba,private,150.9019655
#REF!,2020,trumenba,private,160.1013494
#REF!,2021,trumenba,private,163.7020885
#REF!,2022,trumenba,private,170.5889399
#REF!,2023,trumenba,private,178.3392857
#REF!,2001,twinrix,cdc,59.66605429
#REF!,2002,twinrix,cdc,58.17135722
#REF!,2003,twinrix,cdc,56.0429636
#REF!,2004,twinrix,cdc,54.04006767
#REF!,2005,twinrix,cdc,53.44358197
#REF!,2006,twinrix,cdc,52.84694728
#REF!,2007,twinrix,cdc,51.51829284
#REF!,2008,twinrix,cdc,50.03728221
#REF!,2009,twinrix,cdc,51.42724145
#REF!,2010,twinrix,cdc,53.27331685
#REF!,2011,twinrix,cdc,53.52995107
#REF!,2012,twinrix,cdc,53.53072474
#REF!,2013,twinrix,cdc,56.58051831
#REF!,2014,twinrix,cdc,59.58077121
#REF!,2015,twinrix,cdc,61.56553472
#REF!,2016,twinrix,cdc,62.85029359
#REF!,2017,twinrix,cdc,63.14982284
#REF!,2018,twinrix,cdc,63.17505492
#REF!,2019,twinrix,cdc,65.37779043
#REF!,2020,twinrix,cdc,66.58551288
#REF!,2021,twinrix,cdc,65.80295846
#REF!,2022,twinrix,cdc,67.26837901
#REF!,2023,twinrix,cdc,71.96408242
#REF!,2003,twinrix,private,121.8127915
#REF!,2004,twinrix,private,117.236972
#REF!,2005,twinrix,private,114.9711447
#REF!,2006,twinrix,private,109.9749474
#REF!,2007,twinrix,private,106.0885174
#REF!,2008,twinrix,private,106.3584153
#REF!,2009,twinrix,private,111.4319263
#REF!,2010,twinrix,private,112.6115006
#REF!,2011,twinrix,private,110.7335965
#REF!,2012,twinrix,private,111.7992247
#REF!,2013,twinrix,private,110.3160809
#REF!,2014,twinrix,private,109.080579
#REF!,2015,twinrix,private,108.4659113
#REF!,2016,twinrix,private,107.2233891
#REF!,2017,twinrix,private,108.8563207
#REF!,2018,twinrix,private,112.4690564
#REF!,2019,twinrix,private,113.7972635
#REF!,2020,twinrix,private,114.0735337
#REF!,2021,twinrix,private,117.0762558
#REF!,2022,twinrix,private,116.8845168
#REF!,2023,twinrix,private,121.0072198
#REF!,2005,twinrix,cdc,53.46148837
#REF!,2006,twinrix,cdc,53.60569163
#REF!,2007,twinrix,cdc,51.51829284
#REF!,2008,twinrix,cdc,50.03728221
#REF!,2009,twinrix,cdc,52.36617042
#REF!,2010,twinrix,cdc,54.79177166
#REF!,2011,twinrix,cdc,57.56166868
#REF!,2012,twinrix,cdc,59.0465861
#REF!,2013,twinrix,cdc,60.13592664
#REF!,2014,twinrix,cdc,61.19605146
#REF!,2015,twinrix,cdc,62.62197401
#REF!,2016,twinrix,cdc,63.70518277
#REF!,2017,twinrix,cdc,64.61665703
#REF!,2018,twinrix,cdc,65.29422915
#REF!,2019,twinrix,cdc,66.0326288
#REF!,2020,twinrix,cdc,67.23044533
#REF!,2021,twinrix,cdc,67.56057919
#REF!,2022,twinrix,cdc,68.39741628
#REF!,2023,twinrix,cdc,69.67252198
#REF!,2005,twinrix,private,113.2091555
#REF!,2006,twinrix,private,109.9749474
#REF!,2007,twinrix,private,106.0885174
#REF!,2008,twinrix,private,103.4150586
#REF!,2009,twinrix,private,103.8645076
#REF!,2010,twinrix,private,112.7041229
#REF!,2011,twinrix,private,110.7335965
#REF!,2012,twinrix,private,111.7992247
#REF!,2013,twinrix,private,110.3160809
#REF!,2014,twinrix,private,109.080579
#REF!,2015,twinrix,private,108.4659113
#REF!,2016,twinrix,private,109.5967933
#REF!,2017,twinrix,private,110.4243105
#REF!,2018,twinrix,private,112.4690564
#REF!,2019,twinrix,private,113.7972635
#REF!,2020,twinrix,private,114.0735337
#REF!,2021,twinrix,private,117.0762558
#REF!,2022,twinrix,private,118.0152804
#REF!,2023,twinrix,private,121.0072198
#REF!,2001,vaqta,cdc,28.96003054
#REF!,2002,vaqta,cdc,27.67000399
#REF!,2003,vaqta,cdc,27.36483477
#REF!,2004,vaqta,cdc,26.52685844
#REF!,2005,vaqta,cdc,27.12520214
#REF!,2006,vaqta,cdc,26.00592675
#REF!,2007,vaqta,cdc,25.07773875
#REF!,2008,vaqta,cdc,24.95253615
#REF!,2009,vaqta,cdc,25.66804748
#REF!,2010,vaqta,cdc,24.75322356
#REF!,2011,vaqta,cdc,24.30892534
#REF!,2012,vaqta,cdc,25.14735578
#REF!,2013,vaqta,cdc,28.8453453
#REF!,2014,vaqta,cdc,28.95122324
#REF!,2015,vaqta,cdc,30.1711124
#REF!,2016,vaqta,cdc,30.96189207
#REF!,2017,vaqta,cdc,33.5985877
#REF!,2018,vaqta,cdc,33.34270163
#REF!,2019,vaqta,cdc,33.19285972
#REF!,2020,vaqta,cdc,34.19109359
#REF!,2021,vaqta,cdc,36.1106797
#REF!,2022,vaqta,cdc,37.96779392
#REF!,2023,vaqta,cdc,39.25342033
#REF!,2001,vaqta,private,85.3244377
#REF!,2002,vaqta,private,83.18697129
#REF!,2003,vaqta,private,62.58448288
#REF!,2004,vaqta,private,89.28396136
#REF!,2005,vaqta,private,91.97177462
#REF!,2006,vaqta,private,87.877479
#REF!,2007,vaqta,private,84.21666259
#REF!,2008,vaqta,private,80.44585243
#REF!,2009,vaqta,private,81.172065
#REF!,2010,vaqta,private,75.18713322
#REF!,2011,vaqta,private,73.83759146
#REF!,2012,vaqta,private,67.31667438
#REF!,2013,vaqta,private,73.84880197
#REF!,2014,vaqta,private,76.1965587
#REF!,2015,vaqta,private,76.52865039
#REF!,2016,vaqta,private,77.56878165
#REF!,2017,vaqta,private,76.42326612
#REF!,2018,vaqta,private,75.15458233
#REF!,2019,vaqta,private,75.68844136
#REF!,2020,vaqta,private,74.79066592
#REF!,2021,vaqta,private,74.84031377
#REF!,2022,vaqta,private,76.246963
#REF!,2023,vaqta,private,76.62812637
#REF!,2001,vaqta,cdc,18.39813344
#REF!,2002,vaqta,cdc,17.93724096
#REF!,2003,vaqta,cdc,17.28094702
#REF!,2004,vaqta,cdc,16.66335051
#REF!,2005,vaqta,cdc,17.22555287
#REF!,2006,vaqta,cdc,17.00928182
#REF!,2007,vaqta,cdc,16.52564889
#REF!,2008,vaqta,cdc,16.34674412
#REF!,2009,vaqta,cdc,16.62046891
#REF!,2010,vaqta,cdc,16.75637257
#REF!,2011,vaqta,cdc,17.31364237
#REF!,2012,vaqta,cdc,17.66588357
#REF!,2013,vaqta,cdc,18.14792908
#REF!,2014,vaqta,cdc,18.87311077
#REF!,2015,vaqta,cdc,20.04670387
#REF!,2016,vaqta,cdc,20.8911733
#REF!,2017,vaqta,cdc,21.27047661
#REF!,2018,vaqta,cdc,21.48432271
#REF!,2019,vaqta,cdc,21.56577131
#REF!,2020,vaqta,cdc,21.89814374
#REF!,2021,vaqta,cdc,22.15012042
#REF!,2022,vaqta,cdc,22.78195987
#REF!,2023,vaqta,cdc,23.13681319
#REF!,2001,vaqta,private,41.90438885
#REF!,2002,vaqta,private,41.60152925
#REF!,2003,vaqta,private,44.91428238
#REF!,2004,vaqta,private,44.266228
#REF!,2005,vaqta,private,43.97086093
#REF!,2006,vaqta,private,42.69189163
#REF!,2007,vaqta,private,41.16815816
#REF!,2008,vaqta,private,40.08607481
#REF!,2009,vaqta,private,39.02383374
#REF!,2010,vaqta,private,38.00799115
#REF!,2011,vaqta,private,37.37154566
#REF!,2012,vaqta,private,36.71715175
#REF!,2013,vaqta,private,36.32652518
#REF!,2014,vaqta,private,35.88561852
#REF!,2015,vaqta,private,35.62050163
#REF!,2016,vaqta,private,35.49036539
#REF!,2017,vaqta,private,35.89811141
#REF!,2018,vaqta,private,35.97654126
#REF!,2019,vaqta,private,36.22606271
#REF!,2020,vaqta,private,35.78837628
#REF!,2021,vaqta,private,35.9863796
#REF!,2022,vaqta,private,36.51308349
#REF!,2023,vaqta,private,36.59412637
#REF!,2009,varivax,cdc,71.93517564
#REF!,2010,varivax,cdc,69.44678527
#REF!,2011,varivax,cdc,69.94614133
#REF!,2012,varivax,cdc,72.18096167
#REF!,2013,varivax,cdc,73.04234457
#REF!,2014,varivax,cdc,71.73772885
#REF!,2015,varivax,cdc,75.6335022
#REF!,2016,varivax,cdc,76.92263892
#REF!,2017,varivax,cdc,77.84559562
#REF!,2018,varivax,cdc,82.71580708
#REF!,2019,varivax,cdc,89.53347737
#REF!,2020,varivax,cdc,88.18268815
#REF!,2021,varivax,cdc,92.18052772
#REF!,2022,varivax,cdc,97.44226004
#REF!,2023,varivax,cdc,101.5331841
#REF!,2009,varivax,private,103.5410116
#REF!,2010,varivax,private,101.9377618
#REF!,2011,varivax,private,103.1067684
#REF!,2012,varivax,private,104.9655763
#REF!,2013,varivax,private,109.3745313
#REF!,2014,varivax,private,111.0157275
#REF!,2015,varivax,private,118.6437764
#REF!,2016,varivax,private,127.6702875
#REF!,2017,varivax,private,134.16781
#REF!,2018,varivax,private,137.4755589
#REF!,2019,varivax,private,144.8507371
#REF!,2020,varivax,private,145.8890936
#REF!,2021,varivax,private,147.898944
#REF!,2022,varivax,private,155.6615095
#REF!,2023,varivax,private,159.9271264
#REF!,2001,varivax,cdc,64.58322358
#REF!,2002,varivax,cdc,65.56758535
#REF!,2003,varivax,cdc,65.19293253
#REF!,2004,varivax,cdc,65.87627718
#REF!,2005,varivax,cdc,69.58317176
#REF!,2006,varivax,cdc,78.13614698
#REF!,2007,varivax,cdc,78.98277391
#REF!,2008,varivax,cdc,78.90857676
#REF!,2009,varivax,cdc,81.9014841
#REF!,2010,varivax,cdc,83.24003619
#REF!,2011,varivax,cdc,85.03240783
#REF!,2012,varivax,cdc,86.73335139
#REF!,2013,varivax,cdc,89.0285175
#REF!,2014,varivax,cdc,91.51351948
#REF!,2015,varivax,cdc,96.65475633
#REF!,2016,varivax,cdc,101.0768808
#REF!,2017,varivax,cdc,104.6617073
#REF!,2018,varivax,cdc,108.6471482
#REF!,2019,varivax,cdc,113.1198571
#REF!,2020,varivax,cdc,116.0529063
#REF!,2021,varivax,cdc,119.25044
#REF!,2022,varivax,cdc,123.3934456
#REF!,2023,varivax,cdc,130.0092857
#REF!,2001,varivax,private,77.10365838
#REF!,2002,varivax,private,79.03647069
#REF!,2003,varivax,private,87.69180074
#REF!,2004,varivax,private,86.84370388
#REF!,2005,varivax,private,90.96515675
#REF!,2006,varivax,private,96.40745386
#REF!,2007,varivax,private,99.23280589
#REF!,2008,varivax,private,99.46181534
#REF!,2009,varivax,private,103.1617052
#REF!,2010,varivax,private,101.9377618
#REF!,2011,varivax,private,103.1067684
#REF!,2012,varivax,private,104.9655763
#REF!,2013,varivax,private,109.3745313
#REF!,2014,varivax,private,111.0157275
#REF!,2015,varivax,private,118.6429581
#REF!,2016,varivax,private,127.6702875
#REF!,2017,varivax,private,134.16781
#REF!,2018,varivax,private,137.4755589
#REF!,2019,varivax,private,144.8507371
#REF!,2020,varivax,private,145.8890936
#REF!,2021,varivax,private,148.0323871
#REF!,2022,varivax,private,155.6615095
#REF!,2023,varivax,private,159.9271264
#REF!,2021,vaxelis,cdc,95.67371234
#REF!,2022,vaxelis,cdc,96.10170378
#REF!,2023,vaxelis,cdc,97.11747253
#REF!,2021,vaxelis,private,138.6866663
#REF!,2022,vaxelis,private,141.5271919
#REF!,2023,vaxelis,private,146.0116044
#REF!,2022,vaxneuvance,cdc,152.9106529
#REF!,2023,vaxneuvance,cdc,151.0266566
#REF!,2022,vaxneuvance,private,220.4259596
#REF!,2023,vaxneuvance,private,215.7089396
#REF!,2022,vaxneuvance,cdc,165.529097
#REF!,2023,vaxneuvance,cdc,162.27
#REF!,2022,vaxneuvance,private,220.4259596
#REF!,2023,vaxneuvance,private,215.7089396
